Gene,log2FoldChange,p_value,padj
ENSSSCG00000000080,0.06575564437321964,0.02801655552979852,0.02801655552979852
ENSSSCG00000000081,1.1299231239128038,0.20554543442710363,0.20554543442710363
ENSSSCG00000000082,0.03486259598914022,0.20417221266338648,0.20417221266338648
ENSSSCG00000000083,-0.019774680154703756,0.3011147044507222,0.3011147044507222
ENSSSCG00000000084,-0.004312381231458791,0.6572913868240096,0.6572913868240096
ENSSSCG00000000087,-0.03558975092872381,0.013336938704822604,0.013336938704822604
ENSSSCG00000000089,-1.6082412993906838,0.014740576358896714,0.014740576358896714
ENSSSCG00000000090,0.0016911277737229448,0.9156116194372297,0.9156116194372297
ENSSSCG00000000091,-0.02878561138326786,0.4721320606706335,0.4721320606706335
ENSSSCG00000000092,0.004976937371951372,0.056242467326429395,0.056242467326429395
ENSSSCG00000000093,-0.0008339350239958606,0.9644095783805147,0.9644095783805147
ENSSSCG00000000094,-0.016138371339501193,0.3786483518744008,0.3786483518744008
ENSSSCG00000000095,-0.006284827098797765,0.6775570704316517,0.6775570704316517
ENSSSCG00000000097,-0.02058620600025254,0.08352098323052946,0.08352098323052946
ENSSSCG00000000103,0.07436185370645075,0.7330754319697064,0.7330754319697064
ENSSSCG00000000104,0.001022045673014195,0.8724325908972315,0.8724325908972315
ENSSSCG00000000105,0.012100052030838212,0.5348613910477573,0.5348613910477573
ENSSSCG00000000106,0.010962074617771324,0.5317178285887416,0.5317178285887416
ENSSSCG00000000107,-0.0009438619273732671,0.934659511373926,0.934659511373926
ENSSSCG00000000108,-0.010455811068244805,0.20965040122251183,0.20965040122251183
ENSSSCG00000000110,-0.011832842894420286,0.4578973744299938,0.4578973744299938
ENSSSCG00000000111,-0.025221467497993304,0.2389716644638903,0.2389716644638903
ENSSSCG00000000113,-0.049315667736365726,0.8266187028585955,0.8266187028585955
ENSSSCG00000000114,0.015919980060259836,0.37526025138308106,0.37526025138308106
ENSSSCG00000000116,-0.02420251594836919,0.3338301546819876,0.3338301546819876
ENSSSCG00000000117,-0.0710991380380006,0.04948061776703341,0.04948061776703341
ENSSSCG00000000118,-0.010899031614900058,0.6527852920663713,0.6527852920663713
ENSSSCG00000000119,-0.011508544088200068,0.13617797743649696,0.13617797743649696
ENSSSCG00000000120,0.0013019130918480103,0.918120070327447,0.918120070327447
ENSSSCG00000000121,-0.022206079435395817,0.7822264252447444,0.7822264252447444
ENSSSCG00000000130,-0.04057690155638048,0.1817706521258046,0.1817706521258046
ENSSSCG00000000131,-0.007875766870273242,0.6739067936879656,0.6739067936879656
ENSSSCG00000000132,0.35102247131002745,0.7989565890098118,0.7989565890098118
ENSSSCG00000000133,-0.08473955292303013,0.0033430278127131352,0.0033430278127131352
ENSSSCG00000000135,-0.011721704087008606,0.5059390940532464,0.5059390940532464
ENSSSCG00000000136,-0.02724961511006225,0.27014284775446595,0.27014284775446595
ENSSSCG00000000137,-0.011884444094873613,0.6010403566076454,0.6010403566076454
ENSSSCG00000000138,-0.02085696929961746,0.576031021411451,0.576031021411451
ENSSSCG00000000139,-0.02434762052441489,0.2482874184770479,0.2482874184770479
ENSSSCG00000000141,-0.01926239417880654,0.09044915141644491,0.09044915141644491
ENSSSCG00000000142,0.0039335383223407985,0.8393603681992656,0.8393603681992656
ENSSSCG00000000144,-0.02492099908850489,0.08064434127635767,0.08064434127635767
ENSSSCG00000000145,-0.0023089971607966864,0.8796322307618183,0.8796322307618183
ENSSSCG00000000146,-0.0014746509510892968,0.9694066518305556,0.9694066518305556
ENSSSCG00000000148,-0.032685715399898334,0.5047344195251217,0.5047344195251217
ENSSSCG00000000151,-0.7625689470308934,0.219634717239824,0.219634717239824
ENSSSCG00000000152,0.006199744857762771,0.505125243314126,0.505125243314126
ENSSSCG00000000156,-0.010801584947524484,0.4497309335757599,0.4497309335757599
ENSSSCG00000000157,0.03082917539353659,0.28435285498772617,0.28435285498772617
ENSSSCG00000000158,-5.1915514583055034e-05,0.9962903248400947,0.9962903248400947
ENSSSCG00000000159,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000160,0.0036059489584440397,0.751925506172748,0.751925506172748
ENSSSCG00000000161,0.0539964579102761,4.7925567086931415e-05,4.7925567086931415e-05
ENSSSCG00000000162,0.008505595561635874,0.6141029795823293,0.6141029795823293
ENSSSCG00000000164,-0.004553835881049533,0.7634951398194482,0.7634951398194482
ENSSSCG00000000167,0.023842665274856095,0.10138842918449183,0.10138842918449183
ENSSSCG00000000169,-0.024300641934453745,0.05192264243098446,0.05192264243098446
ENSSSCG00000000171,0.021820331740945463,0.18709564212686933,0.18709564212686933
ENSSSCG00000000174,-0.5065007398976954,0.3251242268745941,0.3251242268745941
ENSSSCG00000000175,-0.0027591278637649807,0.8954791844240881,0.8954791844240881
ENSSSCG00000000176,0.005069553242608129,0.6010354571240791,0.6010354571240791
ENSSSCG00000000179,0.02727509055713436,0.14289999644446305,0.14289999644446305
ENSSSCG00000000180,0.013842003225985116,0.480716240615197,0.480716240615197
ENSSSCG00000000182,0.016611049846373713,0.45966040677712183,0.45966040677712183
ENSSSCG00000000183,0.8134456873615868,0.15059465103580788,0.15059465103580788
ENSSSCG00000000184,0.0035891528799860354,0.7192519528993091,0.7192519528993091
ENSSSCG00000000185,-0.016768739665089433,0.16406663317254877,0.16406663317254877
ENSSSCG00000000186,-0.016379019227821676,0.45293348263081656,0.45293348263081656
ENSSSCG00000000188,-0.04603699287064331,0.7285737320262011,0.7285737320262011
ENSSSCG00000000189,0.0059660625429991095,0.6646444849607256,0.6646444849607256
ENSSSCG00000000190,-0.0003931337116906384,0.6392997920708212,0.6392997920708212
ENSSSCG00000000191,-0.013023049719562847,0.7694418238414283,0.7694418238414283
ENSSSCG00000000194,-0.04534692285579776,0.7341665631563565,0.7341665631563565
ENSSSCG00000000195,0.012305748531098443,0.7109374689980019,0.7109374689980019
ENSSSCG00000000197,-0.20219215853799963,0.12648882595697908,0.12648882595697908
ENSSSCG00000000198,-0.37516827120572555,0.12179060528076809,0.12179060528076809
ENSSSCG00000000199,0.019978377262143007,0.1556281751769119,0.1556281751769119
ENSSSCG00000000202,-0.02000814789520496,0.13050998680713224,0.13050998680713224
ENSSSCG00000000203,-0.003013652462509131,0.7624868344585903,0.7624868344585903
ENSSSCG00000000204,-0.0313642357022165,0.028710463109530675,0.028710463109530675
ENSSSCG00000000205,-0.034033336735656304,0.04944543271011317,0.04944543271011317
ENSSSCG00000000206,0.0008260971541640554,0.5371756423830709,0.5371756423830709
ENSSSCG00000000207,-2.064811626120103,0.38700795384522246,0.38700795384522246
ENSSSCG00000000209,-0.017190470860360223,0.388982048755385,0.388982048755385
ENSSSCG00000000211,-0.03670771440595525,0.19601910014417812,0.19601910014417812
ENSSSCG00000000212,0.19209690324801268,0.2025967399236496,0.2025967399236496
ENSSSCG00000000214,-0.06320297817185047,0.013274240728167509,0.013274240728167509
ENSSSCG00000000215,-0.014359790250698654,0.2472143093438746,0.2472143093438746
ENSSSCG00000000216,0.004058642696614172,0.7239292916920823,0.7239292916920823
ENSSSCG00000000217,-0.010476242894400698,0.457699698501687,0.457699698501687
ENSSSCG00000000220,-0.002393700538502587,0.8826843700272189,0.8826843700272189
ENSSSCG00000000223,-0.04954562664976025,0.0863109052209482,0.0863109052209482
ENSSSCG00000000228,0.021052975949726774,0.28331963495906454,0.28331963495906454
ENSSSCG00000000231,-0.5478301488494742,0.1360877129612193,0.1360877129612193
ENSSSCG00000000232,-0.029144598659904146,0.2258735420273566,0.2258735420273566
ENSSSCG00000000233,0.011341347323228328,0.30515301595570365,0.30515301595570365
ENSSSCG00000000234,0.027142475492554215,0.3151618631910995,0.3151618631910995
ENSSSCG00000000235,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000236,0.12194925417725815,0.7250307711779109,0.7250307711779109
ENSSSCG00000000238,-0.10903849730921807,0.35817685321817483,0.35817685321817483
ENSSSCG00000000239,1.5910416496991835,0.4702599676929501,0.4702599676929501
ENSSSCG00000000240,-0.33019320897640536,0.40598186744700293,0.40598186744700293
ENSSSCG00000000241,0.020240024634629837,0.9238585861455278,0.9238585861455278
ENSSSCG00000000245,0.5018243294852863,0.3703053022930256,0.3703053022930256
ENSSSCG00000000247,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000248,0.06727895950151895,0.6088771051683415,0.6088771051683415
ENSSSCG00000000249,-0.5848542917755588,0.04862309598427643,0.04862309598427643
ENSSSCG00000000250,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000251,0.3255955214074167,0.16548510543669884,0.16548510543669884
ENSSSCG00000000252,-0.037450874403462224,0.7843824792021654,0.7843824792021654
ENSSSCG00000000253,-0.5940532837101201,0.2567548126863659,0.2567548126863659
ENSSSCG00000000257,-0.03713324436821595,0.5081672843144198,0.5081672843144198
ENSSSCG00000000258,-0.037563868138932206,0.03753724513209675,0.03753724513209675
ENSSSCG00000000259,0.04030774870993682,0.011937935291379124,0.011937935291379124
ENSSSCG00000000260,0.08891278914692273,0.004633377556573567,0.004633377556573567
ENSSSCG00000000261,0.025991570021842308,0.676115939807014,0.676115939807014
ENSSSCG00000000262,-0.004575507392589472,0.5785152879641938,0.5785152879641938
ENSSSCG00000000263,-0.05060795662167275,0.02657277570322335,0.02657277570322335
ENSSSCG00000000264,-0.015660741627471185,0.3252398820460817,0.3252398820460817
ENSSSCG00000000265,0.048653081615843884,0.1979806387183012,0.1979806387183012
ENSSSCG00000000267,-0.012954396641731267,0.47379838957779563,0.47379838957779563
ENSSSCG00000000268,-0.02271683745637358,0.10578695686326427,0.10578695686326427
ENSSSCG00000000271,0.0870870834727939,0.5106950630226945,0.5106950630226945
ENSSSCG00000000272,-0.013065573203135268,0.5359618128708913,0.5359618128708913
ENSSSCG00000000273,0.0453299472118745,0.006763241580440213,0.006763241580440213
ENSSSCG00000000274,-0.0006680669871422161,0.9162439269327195,0.9162439269327195
ENSSSCG00000000275,0.00873590575171421,0.410704473573701,0.410704473573701
ENSSSCG00000000276,-0.0021633146530902364,0.8949126664962265,0.8949126664962265
ENSSSCG00000000277,-0.014394286976143693,0.6681195452552764,0.6681195452552764
ENSSSCG00000000278,-0.03075897359908747,0.08115242429928506,0.08115242429928506
ENSSSCG00000000279,-0.013067913414820203,0.9790765080255821,0.9790765080255821
ENSSSCG00000000281,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000288,0.010500103558007531,0.17732934103244039,0.17732934103244039
ENSSSCG00000000289,0.010735938492361739,0.8886622642063458,0.8886622642063458
ENSSSCG00000000290,0.010005914952022592,0.33667128529824397,0.33667128529824397
ENSSSCG00000000291,0.021402039572161115,0.8388467732848985,0.8388467732848985
ENSSSCG00000000292,-0.027201493131926817,0.09121866944108217,0.09121866944108217
ENSSSCG00000000293,0.005244881951835443,0.8066517728973795,0.8066517728973795
ENSSSCG00000000295,-0.03678127630404846,0.25961601609697776,0.25961601609697776
ENSSSCG00000000296,-0.004940587174205662,0.9776926255569239,0.9776926255569239
ENSSSCG00000000297,0.011044628964220659,0.3635346249055905,0.3635346249055905
ENSSSCG00000000298,0.009786150577498393,0.7261933161538356,0.7261933161538356
ENSSSCG00000000299,0.0023322709365584554,0.8984146202744254,0.8984146202744254
ENSSSCG00000000312,-0.11334355764661201,0.361535063679433,0.361535063679433
ENSSSCG00000000318,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000327,0.18065018428240823,0.5939667880356648,0.5939667880356648
ENSSSCG00000000332,-0.265219247467592,0.18507018934146316,0.18507018934146316
ENSSSCG00000000333,0.6150149248656531,0.6411800849829816,0.6411800849829816
ENSSSCG00000000353,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000359,-0.041180568496295616,0.12621295763470217,0.12621295763470217
ENSSSCG00000000361,-0.03975877905153057,0.055739577731985006,0.055739577731985006
ENSSSCG00000000362,-0.020746740478825406,0.6408797007660525,0.6408797007660525
ENSSSCG00000000363,-0.004143422624513838,0.8140879775885479,0.8140879775885479
ENSSSCG00000000364,-0.0021553047963519764,0.914542978286544,0.914542978286544
ENSSSCG00000000365,-0.01997175325775584,0.31221090245835204,0.31221090245835204
ENSSSCG00000000366,0.006213886049500844,0.5570415626975245,0.5570415626975245
ENSSSCG00000000367,-0.047862282862538186,0.05975188419412014,0.05975188419412014
ENSSSCG00000000368,-0.008994179794461958,0.7528693573964699,0.7528693573964699
ENSSSCG00000000370,0.004356870771147088,0.7817150419991344,0.7817150419991344
ENSSSCG00000000371,-0.9232104541615437,0.14629797932214597,0.14629797932214597
ENSSSCG00000000373,-0.007966012082972394,0.6951429207657118,0.6951429207657118
ENSSSCG00000000374,-0.020006574799735034,0.2733558994334973,0.2733558994334973
ENSSSCG00000000376,0.009022271325521757,0.48061446998835655,0.48061446998835655
ENSSSCG00000000377,0.0037595155536931145,0.5287303781608711,0.5287303781608711
ENSSSCG00000000379,0.015410634540069293,0.36757906018799724,0.36757906018799724
ENSSSCG00000000382,-0.005832257330322516,0.22130924581239103,0.22130924581239103
ENSSSCG00000000383,0.012333848830296234,0.22059476069275077,0.22059476069275077
ENSSSCG00000000384,-0.013879541551906517,0.2544171888117925,0.2544171888117925
ENSSSCG00000000385,0.0508428421869407,0.6065224018279279,0.6065224018279279
ENSSSCG00000000386,-0.008255637569792152,0.3849646204617758,0.3849646204617758
ENSSSCG00000000393,-0.029148254544143166,0.24505122209715596,0.24505122209715596
ENSSSCG00000000394,-0.0007461435582743952,0.9591842640034383,0.9591842640034383
ENSSSCG00000000396,0.04131764939490974,0.04758260855752811,0.04758260855752811
ENSSSCG00000000398,0.174900942164931,0.8360936143279947,0.8360936143279947
ENSSSCG00000000399,0.03769436094467564,0.43673956809896974,0.43673956809896974
ENSSSCG00000000400,-0.7268944225769297,0.33954779318197814,0.33954779318197814
ENSSSCG00000000401,0.027646441349265083,0.14189794644191825,0.14189794644191825
ENSSSCG00000000402,-0.013366546413208098,0.6467407814946078,0.6467407814946078
ENSSSCG00000000403,-0.0035906466638043017,0.718182020040253,0.718182020040253
ENSSSCG00000000405,-5.465170653659579e-06,0.9979424088977383,0.9979424088977383
ENSSSCG00000000406,0.0018071790471903164,0.825010070520979,0.825010070520979
ENSSSCG00000000411,0.027633252231651032,0.29344738143913024,0.29344738143913024
ENSSSCG00000000413,0.04281231821387103,0.7415461552584559,0.7415461552584559
ENSSSCG00000000415,-0.43550382970195606,0.6388876051682421,0.6388876051682421
ENSSSCG00000000418,-0.20381053324790488,0.12095198963494906,0.12095198963494906
ENSSSCG00000000419,-0.0216406629527368,0.3355671933314578,0.3355671933314578
ENSSSCG00000000423,-0.006310808157459204,0.6048192732372897,0.6048192732372897
ENSSSCG00000000431,-0.038187355395447986,0.02913320070695753,0.02913320070695753
ENSSSCG00000000433,0.0061689413429743545,0.5356779439815742,0.5356779439815742
ENSSSCG00000000435,-0.0040101741551603716,0.7373744637231433,0.7373744637231433
ENSSSCG00000000436,0.013682847197709224,0.572348188323358,0.572348188323358
ENSSSCG00000000437,0.018000484584776367,0.41555429483569895,0.41555429483569895
ENSSSCG00000000439,0.0003394410432152946,0.8684290100304448,0.8684290100304448
ENSSSCG00000000442,0.4627414510384843,0.38610906353822627,0.38610906353822627
ENSSSCG00000000443,-0.0474139958429962,0.07797398188605127,0.07797398188605127
ENSSSCG00000000444,-0.008797593280440106,0.15900270553763612,0.15900270553763612
ENSSSCG00000000449,-0.015890560695179204,0.11922755468540462,0.11922755468540462
ENSSSCG00000000453,0.03366323497265793,0.02456388024558431,0.02456388024558431
ENSSSCG00000000455,-0.054104185501495615,0.13971291978528594,0.13971291978528594
ENSSSCG00000000456,-0.007348609470069589,0.8024221909080225,0.8024221909080225
ENSSSCG00000000457,0.03584201427458703,0.022347958691943417,0.022347958691943417
ENSSSCG00000000458,0.011105086608950314,0.5037616274429637,0.5037616274429637
ENSSSCG00000000461,0.003970222959003243,0.9829916272599284,0.9829916272599284
ENSSSCG00000000462,0.053543289572816656,0.009187150507492596,0.009187150507492596
ENSSSCG00000000464,-0.4450583151230906,0.13828744667571594,0.13828744667571594
ENSSSCG00000000466,0.010990908957197594,0.24607143811882645,0.24607143811882645
ENSSSCG00000000469,0.044814488106253186,2.4771313048148836e-05,2.4771313048148836e-05
ENSSSCG00000000473,0.01997855459991805,0.043568568949949434,0.043568568949949434
ENSSSCG00000000475,0.023243318612284306,0.6238662678968434,0.6238662678968434
ENSSSCG00000000477,-0.006558317435220949,0.6506898982412986,0.6506898982412986
ENSSSCG00000000478,0.0056967691895750084,0.7504988909189181,0.7504988909189181
ENSSSCG00000000482,-0.16022612078078133,0.6896127892492665,0.6896127892492665
ENSSSCG00000000483,0.018235054810467156,0.3007681699084617,0.3007681699084617
ENSSSCG00000000484,-0.5802950315175688,0.05151306614206605,0.05151306614206605
ENSSSCG00000000486,0.04846316076419421,0.0210336305170765,0.0210336305170765
ENSSSCG00000000487,0.012996021267362328,0.45207798508711017,0.45207798508711017
ENSSSCG00000000488,0.026939792402126565,0.07496468405068007,0.07496468405068007
ENSSSCG00000000492,0.03353966094414572,0.6452939136887841,0.6452939136887841
ENSSSCG00000000493,0.018821583641257515,0.19991899506361321,0.19991899506361321
ENSSSCG00000000496,0.00861260667714381,0.246101197579039,0.246101197579039
ENSSSCG00000000499,0.028161937374108586,0.7788510378722673,0.7788510378722673
ENSSSCG00000000500,-0.012640901703198171,0.5437549322608158,0.5437549322608158
ENSSSCG00000000502,0.002542840835698875,0.8088483203132777,0.8088483203132777
ENSSSCG00000000504,-0.03297136517863784,0.19122515044395208,0.19122515044395208
ENSSSCG00000000509,0.008850583025993938,0.6109745787586285,0.6109745787586285
ENSSSCG00000000510,0.022924190897292637,0.0791888368615162,0.0791888368615162
ENSSSCG00000000512,0.01569865026324627,0.34062066357163734,0.34062066357163734
ENSSSCG00000000515,0.046518908167792285,0.0047102733530207195,0.0047102733530207195
ENSSSCG00000000516,0.00231920377883467,0.8654228059776243,0.8654228059776243
ENSSSCG00000000517,-0.012237994353935992,0.5089198473448473,0.5089198473448473
ENSSSCG00000000519,-0.00896086731499816,0.7974202064120411,0.7974202064120411
ENSSSCG00000000521,0.004951603114455448,0.7627920645818114,0.7627920645818114
ENSSSCG00000000522,0.008851581817854243,0.1977662783289666,0.1977662783289666
ENSSSCG00000000523,0.019866257615992727,0.274700725061271,0.274700725061271
ENSSSCG00000000527,-0.019305356604299623,0.7574893636952744,0.7574893636952744
ENSSSCG00000000528,0.00528948636004742,0.8175212880144778,0.8175212880144778
ENSSSCG00000000529,0.0245997971707138,0.11663682139510453,0.11663682139510453
ENSSSCG00000000530,0.030230743209521606,0.2674682642509166,0.2674682642509166
ENSSSCG00000000531,0.00246844404110646,0.8956072288646257,0.8956072288646257
ENSSSCG00000000534,0.012952445685315056,0.3721300066518455,0.3721300066518455
ENSSSCG00000000536,0.02013559129774526,0.15234953687119238,0.15234953687119238
ENSSSCG00000000540,-0.029074015588436333,0.7677496232832495,0.7677496232832495
ENSSSCG00000000541,0.02197783624382497,0.3485556809564826,0.3485556809564826
ENSSSCG00000000545,0.015304613524898007,0.3317746965218832,0.3317746965218832
ENSSSCG00000000546,0.03982975861017003,0.2069422584938863,0.2069422584938863
ENSSSCG00000000547,0.024001185572423294,0.2322290556316331,0.2322290556316331
ENSSSCG00000000549,0.040669550985408746,0.004230612300538685,0.004230612300538685
ENSSSCG00000000550,0.00651395208369594,0.980247953695379,0.980247953695379
ENSSSCG00000000551,0.012751108303076181,0.5978867352650173,0.5978867352650173
ENSSSCG00000000552,0.020372604876790237,0.19349322604128041,0.19349322604128041
ENSSSCG00000000553,0.012138657751535548,0.3315585305430223,0.3315585305430223
ENSSSCG00000000554,0.03123048100322941,0.11674871887048056,0.11674871887048056
ENSSSCG00000000555,-0.01991083903524601,0.4356476631478,0.4356476631478
ENSSSCG00000000559,0.02686988684359928,0.11573444032133078,0.11573444032133078
ENSSSCG00000000563,0.0380242402709457,0.08585326276786964,0.08585326276786964
ENSSSCG00000000567,-0.014015780002563769,0.6165725607058063,0.6165725607058063
ENSSSCG00000000570,-0.004316183623369848,0.670232979383524,0.670232979383524
ENSSSCG00000000571,-0.0038470200098066646,0.8946200296111042,0.8946200296111042
ENSSSCG00000000573,-0.0027550348792715696,0.9053812990957109,0.9053812990957109
ENSSSCG00000000576,0.002361870584570807,0.45074139492818943,0.45074139492818943
ENSSSCG00000000577,-0.16678833858526507,0.4794845994123659,0.4794845994123659
ENSSSCG00000000579,0.047107762195631134,0.000481237576578937,0.000481237576578937
ENSSSCG00000000580,0.003974043792313929,0.8292942185627424,0.8292942185627424
ENSSSCG00000000582,0.12497343172937724,0.28719153379675527,0.28719153379675527
ENSSSCG00000000583,-0.011023949693411849,0.5081192372238643,0.5081192372238643
ENSSSCG00000000584,-0.04886106529882634,0.13298369544095276,0.13298369544095276
ENSSSCG00000000585,0.00931617242031487,0.7981320531339131,0.7981320531339131
ENSSSCG00000000587,0.047151484615191946,0.00019230830921211124,0.00019230830921211124
ENSSSCG00000000588,0.03537655355918055,0.049408037684762436,0.049408037684762436
ENSSSCG00000000589,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000590,-0.17836211757117365,0.8142527684117149,0.8142527684117149
ENSSSCG00000000591,-0.15330674987608173,0.6672388679646007,0.6672388679646007
ENSSSCG00000000593,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000598,-0.7251108174003636,0.13044401320104906,0.13044401320104906
ENSSSCG00000000599,-0.008761376718661928,0.5538704856946852,0.5538704856946852
ENSSSCG00000000600,-0.031996531690229,0.13362653612020448,0.13362653612020448
ENSSSCG00000000601,-0.012481800921334569,0.7001318936664482,0.7001318936664482
ENSSSCG00000000602,0.026562098976611326,0.4872663218744764,0.4872663218744764
ENSSSCG00000000605,0.46370619854831835,0.6747443314657413,0.6747443314657413
ENSSSCG00000000607,0.18162922995761108,0.41983091958026264,0.41983091958026264
ENSSSCG00000000608,-1.3387571650137824,0.017083343076016843,0.017083343076016843
ENSSSCG00000000610,0.7325018602990162,0.11792082717645559,0.11792082717645559
ENSSSCG00000000611,0.007809871582690938,0.32384404608928596,0.32384404608928596
ENSSSCG00000000612,-0.0020399990465009643,0.8956691800551035,0.8956691800551035
ENSSSCG00000000614,0.06847164035240864,0.030103045415700646,0.030103045415700646
ENSSSCG00000000615,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000619,0.016671652871879362,0.2600069502286119,0.2600069502286119
ENSSSCG00000000622,5.341691128167732,0.2923654412325063,0.2923654412325063
ENSSSCG00000000623,0.07722191297373755,0.5800766532977318,0.5800766532977318
ENSSSCG00000000625,-0.011258150879816695,0.635387245067596,0.635387245067596
ENSSSCG00000000628,-0.1378670259476144,0.36109268064839684,0.36109268064839684
ENSSSCG00000000629,0.24598816507942597,0.9035865267508425,0.9035865267508425
ENSSSCG00000000631,0.142641947994253,0.3079774719503666,0.3079774719503666
ENSSSCG00000000633,-0.03647188223975054,0.11819543999992829,0.11819543999992829
ENSSSCG00000000634,-2.726022117713381,0.11505458403720113,0.11505458403720113
ENSSSCG00000000635,0.00013429605333018245,0.9931667307728109,0.9931667307728109
ENSSSCG00000000636,-0.25872308789382964,0.4153129497081697,0.4153129497081697
ENSSSCG00000000638,0.17579899093843238,0.40466426489520557,0.40466426489520557
ENSSSCG00000000639,-0.128426779400847,0.927352920629295,0.927352920629295
ENSSSCG00000000640,0.3977257202287879,0.6038458911718089,0.6038458911718089
ENSSSCG00000000642,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000645,0.0009170233651808433,0.6025485057637043,0.6025485057637043
ENSSSCG00000000647,0.11769219678130108,0.02267763196603034,0.02267763196603034
ENSSSCG00000000648,0.4383043395656368,0.588161699717408,0.588161699717408
ENSSSCG00000000649,-0.08648451299149924,0.6718262570742749,0.6718262570742749
ENSSSCG00000000650,-0.03526376926834817,0.9752287647768484,0.9752287647768484
ENSSSCG00000000651,-0.740728225698531,0.7954375473754698,0.7954375473754698
ENSSSCG00000000653,0.05233881471961225,0.9490017567805595,0.9490017567805595
ENSSSCG00000000655,0.6323475619914155,0.27113670426359376,0.27113670426359376
ENSSSCG00000000656,-0.010269288138327263,0.7658841690334834,0.7658841690334834
ENSSSCG00000000657,-0.03561905421850253,0.2339597678598426,0.2339597678598426
ENSSSCG00000000659,-0.27528705774955414,0.5471186347774799,0.5471186347774799
ENSSSCG00000000660,0.1329005092604282,0.07317813534044708,0.07317813534044708
ENSSSCG00000000661,-0.015898879903880024,0.14514320242946485,0.14514320242946485
ENSSSCG00000000663,0.023901495313448352,0.8582305028078188,0.8582305028078188
ENSSSCG00000000664,-0.016303718779205997,0.3491149550060785,0.3491149550060785
ENSSSCG00000000665,-0.02082741068394166,0.31189926084173986,0.31189926084173986
ENSSSCG00000000667,2.1408657131318742,0.12508831072394708,0.12508831072394708
ENSSSCG00000000668,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000669,0.007690991313372969,0.7849307797374446,0.7849307797374446
ENSSSCG00000000670,-0.11732997546217334,0.3823332315638308,0.3823332315638308
ENSSSCG00000000672,0.0003060565495103583,0.9159319210920088,0.9159319210920088
ENSSSCG00000000675,0.011733563394118404,0.8158764632538476,0.8158764632538476
ENSSSCG00000000679,-0.01325391986470243,0.9395643393377917,0.9395643393377917
ENSSSCG00000000680,0.007424708503339344,0.3670802064906218,0.3670802064906218
ENSSSCG00000000681,-0.029038078755115625,0.21020973439132254,0.21020973439132254
ENSSSCG00000000682,0.009179126021291777,0.708452858998136,0.708452858998136
ENSSSCG00000000683,-0.059543109472759294,0.0808078644379763,0.0808078644379763
ENSSSCG00000000684,-0.0109254899387765,0.12278371331341488,0.12278371331341488
ENSSSCG00000000685,-0.005763488112522106,0.04028621022855974,0.04028621022855974
ENSSSCG00000000687,-0.044611376147914515,0.1810786262469219,0.1810786262469219
ENSSSCG00000000688,0.07704769209701742,0.3120108119829019,0.3120108119829019
ENSSSCG00000000690,-0.0034233876791951094,0.5122770051221219,0.5122770051221219
ENSSSCG00000000691,0.015579508350495555,0.28046868794555746,0.28046868794555746
ENSSSCG00000000692,0.012155468224010901,0.35142677457224303,0.35142677457224303
ENSSSCG00000000693,-0.03407790181290237,0.04467096538988936,0.04467096538988936
ENSSSCG00000000694,0.0003563179953470874,0.6999253577594333,0.6999253577594333
ENSSSCG00000000695,-0.015583540522313656,0.4298915343834453,0.4298915343834453
ENSSSCG00000000696,0.015375783212259823,0.2638793868192647,0.2638793868192647
ENSSSCG00000000697,0.0050138919235764535,0.5633724335787917,0.5633724335787917
ENSSSCG00000000699,0.006849028163665486,0.868170390818999,0.868170390818999
ENSSSCG00000000700,-0.006345105729374392,0.6267052274645479,0.6267052274645479
ENSSSCG00000000702,0.011816937465516084,0.5245185718403966,0.5245185718403966
ENSSSCG00000000703,0.012279109461312849,0.7514130221040085,0.7514130221040085
ENSSSCG00000000704,0.013195417227204572,0.637635981305806,0.637635981305806
ENSSSCG00000000705,-1.9739373546533745,0.8931518534945542,0.8931518534945542
ENSSSCG00000000706,-0.01545575229385226,0.5789185654681255,0.5789185654681255
ENSSSCG00000000707,-0.07761655710414003,0.4479780208741855,0.4479780208741855
ENSSSCG00000000708,-0.03611100290180527,0.18842075101230207,0.18842075101230207
ENSSSCG00000000709,-0.05555325127478074,0.09690491217434913,0.09690491217434913
ENSSSCG00000000712,-0.06981621574661308,0.008926234594627595,0.008926234594627595
ENSSSCG00000000713,0.06444018512641066,0.94295701148154,0.94295701148154
ENSSSCG00000000716,-0.0026866974759648782,0.9182024224195691,0.9182024224195691
ENSSSCG00000000717,-0.00308894330892425,0.6180722154529051,0.6180722154529051
